SSGFID,SSGBIM Name,Fetch Product Link,SMS Product Name,SMS Product Link
f4f9bcbf-d973-4212-9e09-22ac5e8d8395,SSG_Locker_Tiered_School_PCS,https://fetchbim.com/catalog/product/view/id/3162,"PREASSEMBLED LOCKERS (1' W X 1' D X 6' 6"" H), #SMS-39-URB1228-1A",https://www.storemorestore.com/Preassembled-Lockers-Metal-Single-Door-12x12x78-p/sms-39-urb1228-1a.htm
43cfc3c6-e323-4003-83ee-2d5af3747f98,SSG_Locker_Tiered_Wire_Pass-Through_PWR,https://fetchbim.com/catalog/product/view/id/3154,"EMPLOYEE TOOL LOCKERS (WIRE MESH) (2'W X 3'D X 6' 7-1/2""H), #SMS-41-D2-2436-0-KD",https://www.storemorestore.com/Employee-Tool-Lockers-Wire-Mesh-Storage-Cabinet-p/sms-41-d2-2436-0-kd.htm
1b48bfe9-18eb-460a-ab3c-d73ae6a45909,SSG_Locker_Tiered_Wire_PWR,https://fetchbim.com/catalog/product/view/id/3183,"WIRE TENANT STORAGE CAGES (4'W X 4'D X 7' 6""H), #SMS-41-ST244-FW",https://www.storemorestore.com/Wire-Tenant-Storage-Cages-Condo-Lockers-Partitions-p/sms-41-st244-fw.htm
f89bc323-49ea-4585-af36-812eca3f89cd,SSG_Locker_Uniform_Exchange_PCS,https://fetchbim.com/catalog/product/view/id/3301,"UNIFORM EXCHANGE LOCKERS, 8 HANGING COMPARTMENT WITH MASTER DOOR (33"" W X 21"" D X 84"" H), #SMS-39-HUE214-8P-HG",https://www.storemorestore.com/Uniform-Exchange-Lockers-p/sms-39-hue214-8p-hg.htm
ea4642ab-5c7e-4f98-9301-ae5de6f1ed27,SSG_Locker_Z_Door_LAM,https://fetchbim.com/catalog/product/view/id/3185,"Z SCHOOL COAT LOCKERS (1' 6""W X 1' 3""D X 6'H), #SMS-90-MCLZ-181568",https://www.storemorestore.com/Z-School-Coat-Lockers-Personal-Fitness-Storage-p/sms-90-mclz-181568.htm
a5f8e677-b80c-41ff-91cc-05a7213b4899,SSG_Medical_Cart_Standard_PCS,https://fetchbim.com/catalog/product/view/id/3329,"6 DRAWER HOSPITAL CART, SOLID FINISH (32"" WIDE X 25"" DEEP X 46.25"" HIGH), #SMS-50-MBS-630",https://www.storemorestore.com/Hospital-Drawer-Cart-Proximity-Lock-p/sms-50-mbs-630.htm
e171e7f4-6c0a-45c3-87e7-68bedd5f0380,SSG_Overhead_Wall_Mount_Lift_PCS,https://fetchbim.com/catalog/product/view/id/3306,,
6b114810-d3ba-4e12-9369-d2495cdfacc0,SSG_Panel_Back_LAM,https://fetchbim.com/catalog/product/view/id/2740,,
a7f7c02a-4acb-4d18-b6b2-3b5b1d66a087,SSG_Panel_Leg_Angled_LAM,https://fetchbim.com/catalog/product/view/id/2739,"TYPE ""B"" LETTER SIZE FILE SHELVING DIVIDER (50 PER BOX) BOOKENDS, #SMS-BLTR-50 WHITE BORROUGHS",https://www.storemorestore.com/Borroughs-Steel-Letter-File-Bookend-Divider-p/sms-bltr-50.htm
73bc301d-eb7e-48a4-900e-651a636bd860,SSG_Panel_Leg_LAM,https://fetchbim.com/catalog/product/view/id/2738,,
316ccda2-32c9-4343-b139-ebc013e6dcf9,SSG_Panel_Locker_End_LAM,https://fetchbim.com/catalog/product/view/id/3186,,
fb0b0e7e-cf4e-4cf5-801a-5f9d2c98485d,SSG_Panel_Pharmacy_Above_Counter_End_LAM,https://fetchbim.com/catalog/product/view/id/2735,,
eca4a01c-711a-446e-b9b0-018581f21119,SSG_Panel_Pharmacy_Back_LAM,https://fetchbim.com/catalog/product/view/id/2731,,
e9403d4c-ed97-4832-b4b6-7130771392bb,SSG_Panel_Pharmacy_Contour_End_LAM,https://fetchbim.com/catalog/product/view/id/2733,,
2a8384a9-659e-4b4e-a487-883932721fc5,SSG_Panel_Pharmacy_Double_Contour_End_LAM,https://fetchbim.com/catalog/product/view/id/2734,,
75b3d564-f9e9-44b6-8330-a6f4764f4aa4,SSG_Panel_Pharmacy_Straight_End_LAM,https://fetchbim.com/catalog/product/view/id/2732,,
7947f66f-9bfc-41c5-a523-2ea5eae10595,SSG_Platform_Riser_LAM,https://fetchbim.com/catalog/product/view/id/2747,,
7356ab83-236b-417c-a8c1-e173a35ab121,SSG_Rack_Art_5_Panel_PCS,https://fetchbim.com/catalog/product/view/id/3039,"5 PANEL PULL-OUT ART STORAGE RACK (5' 2""W X 8' 1""D X 7' TO 8' 10""H), #SMS-74-5PANELART",https://www.storemorestore.com/five-panel-art-storage-rack-high-capacity-p/sms-74-5panelart.htm
4912f614-7fe7-4c78-855e-5f43fb819774,SSG_Rack_Bike_High_Density_PCS,https://fetchbim.com/catalog/product/view/id/3042,,
a80cbd8d-21c6-494b-b136-0795e49f5d51,SSG_Rack_Bike_Multi_Level_Fixed_PCS,https://fetchbim.com/catalog/product/view/id/3045,,
cd57f233-34da-4d39-a1be-daad885f1c71,SSG_Rack_Bike_Multi_Level_PCS,https://fetchbim.com/catalog/product/view/id/3043,,
8394a0be-bc94-4b8a-9aea-58769124c528,SSG_Rack_Bike_Sliding_Hook _Wall _Ceiling,https://fetchbim.com/catalog/product/view/id/3041,,
40de3ca4-112b-46e9-8478-c21861c6c8b2,SSG_Rack_Bike_Sliding_Hook_Floor,https://fetchbim.com/catalog/product/view/id/3040,,
4728e776-6910-435c-a632-c62208c2d9ed,SSG_Rack_Cantilever_Pipe_PCS,https://fetchbim.com/catalog/product/view/id/3058,"ROLLING CANTILEVER PIPE RACK (5'W X 2' 6""D X 5' 1""H), #SMS-87A-HCBR-3060-8PHBK",https://www.storemorestore.com/Rolling-Cantilever-Pipe-Rack-Lumber-Trim-Conduit-p/sms-87a-hcbr-3060-8phbk.htm
38769d0f-fe7f-4c29-82ee-115644990a84,SSG_Rack_Drying_EPX,https://fetchbim.com/catalog/product/view/id/3305,,
a45c2a1d-a5ed-4ad1-85e7-9fc4f6cb2a96,SSG_Rack_Medical_Supply_PCS,https://fetchbim.com/catalog/product/view/id/3017,,
540c778b-c628-4be6-b805-9f071f1d1255,SSG_Reception_Desk_Corner_LAM,https://fetchbim.com/catalog/product/view/id/3264,,
14931d48-5312-4cec-824a-024c5233a725,SSG_Reception_Desk_Straight_LAM,https://fetchbim.com/catalog/product/view/id/3263,,
19d19678-a491-4c01-ad1c-d7b724669840,SSG_Safety_Station_Shower_Eyewash_PLA,https://fetchbim.com/catalog/product/view/id/3312,,
cc6d6c4f-5327-4853-ab2b-1893848109b1,SSG_Shelf_Open_Wall_Mounted_LAM,https://fetchbim.com/catalog/product/view/id/2730,,
9bc31839-d916-4813-bb28-eb4d73cf212a,SSG_Shelf_Pharmacy_Corner_LAM,https://fetchbim.com/catalog/product/view/id/2737,,
a3d5a7a4-7f24-4956-9ca4-6972efa7a665,SSG_Shelf_Pharmacy_LAM,https://fetchbim.com/catalog/product/view/id/2736,,
e195d574-8689-4d0b-8dc0-4d7fe192e3ed,SSG_Shelves_Blueprint_Flat_File_PCS,https://fetchbim.com/catalog/product/view/id/3270,,
c3634637-9861-4e93-949d-9fc9fce4cd47,SSG_Shelves_Blueprint_Rolled_PCS,https://fetchbim.com/catalog/product/view/id/3269,,
fed580eb-dc76-4611-a9ce-e48c70dedffb,SSG_Shelving_4-Post_Archive_Box_PCS,https://fetchbim.com/catalog/product/view/id/3294,,
56dc9aab-a8eb-46ca-b954-4f91be315aca,SSG_Shelving_4-Post_Art_PCS,https://fetchbim.com/catalog/product/view/id/3272,,
43c82940-86a8-48c6-bba4-cca50e7feb21,SSG_Shelving_4-Post_Blueprint_Combo_PCS,https://fetchbim.com/catalog/product/view/id/3302,,
24bbeb38-a921-40dc-9ccf-6924b5b08e16,SSG_Shelving_4-Post_PCS,https://fetchbim.com/catalog/product/view/id/3240,,
e846ad1e-aa32-4ace-9a91-5e27c3169bba,SSG_Shelving_4-Post_Shelf_Rollers_PCS,https://fetchbim.com/catalog/product/view/id/3288,,
a70f1903-0d57-472a-91aa-ccd164e3879f,SSG_Shelving_Cantilever_Mobile_PCS,https://fetchbim.com/catalog/product/view/id/3298,,
3389360f-d71e-4be6-ab70-fca10c850c9f,SSG_Shelving_Cantilever_PCS,https://fetchbim.com/catalog/product/view/id/3295,,
227e83f1-80a0-45a8-91ee-36cd32462291,SSG_Shelving_Garment_PCS,https://fetchbim.com/catalog/product/view/id/3241,,
70a67f5b-36f0-4fc4-ad80-6d221225f1a0,SSG_Shelving_High_Density_Mass,https://fetchbim.com/catalog/product/view/id/3281,,
f36eae2d-88b3-461f-a921-9ef8a57549f3,SSG_Shelving_High_Density_PCS,https://fetchbim.com/catalog/product/view/id/3235,,
7bfdee1b-688a-4650-889a-9af48e906a6d,SSG_Shelving_Mobile_Bottom_Track_CHR,https://fetchbim.com/catalog/product/view/id/3049,,
3af6bde7-950c-4af9-8d57-e397d709f76f,SSG_Shelving_Mobile_Top_Track_CHR,https://fetchbim.com/catalog/product/view/id/3044,,
6e4149b5-c2d1-47cc-9de5-b73052748130,SSG_Shelving_Pallet_Rack_CRS,https://fetchbim.com/catalog/product/view/id/3052,,
ec08aa1d-7348-4826-8a00-39fde35c31e6,SSG_Shelving_Sliding_Mobile_PCS,https://fetchbim.com/catalog/product/view/id/3246,,
778cdf5f-4d3e-43d9-a6dc-b993279cafe3,SSG_Shelving_Wheelchair_Walker_PCS,https://fetchbim.com/catalog/product/view/id/3242,,
5b05365b-3e1b-4de8-983f-8dede2497e11,SSG_Shelving_Wide_Span_PCS,https://fetchbim.com/catalog/product/view/id/3053,,
3e39a9e4-5f9a-42f3-b384-823883407b67,SSG_Shelving_Wire_CHR,https://fetchbim.com/catalog/product/view/id/3050,,
251aa4b4-0f1a-4c21-be1a-3e6472a911fe,SSG_Shutter_Roll_Down_Top_Mount_PCS,https://fetchbim.com/catalog/product/view/id/3243,,
c99dcdfc-3b4e-4dff-b40c-d4befc49448d,SSG_Sink_Single_Bowl_Drop_In_EPX,https://fetchbim.com/catalog/product/view/id/2789,,
a2119351-a561-4506-af55-9bb0276bce50,SSG_Sink_Single_Bowl_Ledge_SST,https://fetchbim.com/catalog/product/view/id/2790,,
8695ce85-4c05-4789-9072-34cc4d9aca2b,SSG_Sink_Single_Integrated_SST,https://fetchbim.com/catalog/product/view/id/3303,,
1708d34d-9b2f-435b-8b4f-6329fb7d1862,SSG_Sorter_Bulk_LAM,https://fetchbim.com/catalog/product/view/id/2748,,
f586e9cf-e050-4118-87c7-46d4bc135b72,SSG_Sorter_Freestanding_Bottom_Storage_LAM,https://fetchbim.com/catalog/product/view/id/3021,,
785ecc13-c826-43ac-b69f-0983d192bee4,SSG_Sorter_Freestanding_Full_Height_LAM,https://fetchbim.com/catalog/product/view/id/2798,,
8f1e357a-95f1-45d2-bbad-0804010d24c3,SSG_Sorter_Freestanding_Kick_Plate_LAM,https://fetchbim.com/catalog/product/view/id/3230,,
a2d792a2-15ba-45b9-9184-e4e524306d02,SSG_Sorter_Legal_LAM,https://fetchbim.com/catalog/product/view/id/2804,,
6894acc9-3e00-4814-a71d-e5d44d7f94ab,SSG_Sorter_Oversize_LAM,https://fetchbim.com/catalog/product/view/id/2805,,
bb062fba-e43b-48ce-a7e8-50643e643d40,SSG_Sorter_Standard_LAM,https://fetchbim.com/catalog/product/view/id/2803,,
f1699d63-273d-4cdd-bdd6-5cead96f15a8,SSG_Stool_Restraint_PCS,https://fetchbim.com/catalog/product/view/id/3332,,
863cc093-4954-49fc-82c6-1b53054efa54,SSG_Table_SST,https://fetchbim.com/catalog/product/view/id/3324,"24""W X 24""D 16-GAUGE/430 STAINLESS STEEL TOP WORKTABLE; REAR UPTURN, WITH 4 STAINLESS STEEL LEGS AND ADJUSTABLE UNDERSHELF, #SMS-88-UT2424SB",https://www.storemorestore.com/eagle-catalog-part-UT2424SB-p/sms-88-ut2424sb.htm
b86ff44a-90d9-4124-9c00-989204626e20,SSG_Tasklight_LED_Swivel,https://fetchbim.com/catalog/product/view/id/3283,,
a856fc0a-a2dd-40ba-933b-e0518f9f8024,SSG_Valve_Gas_Deck_Mounted_CHR,https://fetchbim.com/catalog/product/view/id/3304,,
82b600bf-5772-45dc-8cfc-077cc8d22664,SSG_Vertical_Lift_Shuttle_PCS,https://fetchbim.com/catalog/product/view/id/3268,,
c5cd89e2-e5df-48e0-9f5e-b9b8124877af,SSG_Wire_Double_Hinged_Door,https://fetchbim.com/catalog/product/view/id/3057,"INDOOR FENCING (8' 6""W X 0' 2""D X 10' 5-1/4""H), #SMS-79-WHD3-1-9-10",https://www.storemorestore.com/Indoor-Fencing-10-Ft-High-Woven-Wire-Partitions-p/sms-79-whd3-1-9-10.htm
f2e56162-42bd-435b-aad9-6cd0548a898d,SSG_Wire_Partition,https://fetchbim.com/catalog/product/view/id/3056,"WAREHOUSE BARRIERS (9' 6""W X 0' 2""D X 10' 5-1/4""H), #SMS-79-WSD4-1-10-10",https://www.storemorestore.com/Warehouse-Barriers-10-Ft-Wide-Machinery-Guards-p/sms-79-wsd4-1-10-10.htm
3b397f61-7ac8-432c-be63-d98405815e5d,SSG_Wire_Single_Hinged_Door,https://fetchbim.com/catalog/product/view/id/3055,,
fb841dbd-7d68-4b6f-8668-5c563a79c7bf,SSG_Wire_Sliding_Door,https://fetchbim.com/catalog/product/view/id/3054,,
df5ea349-65fd-472e-90f6-3a7a035b391c,SSG_Workbench_Gun_PCS,https://fetchbim.com/catalog/product/view/id/3326,,
40232094-dce4-468f-a805-24ce8596aab4,SSG_Workstation_Basic_PCS,https://fetchbim.com/catalog/product/view/id/3330,,
7b90327f-0ff9-451c-908a-cedab2d61c8a,SSG_Workstation_Bin_Bar,https://fetchbim.com/catalog/product/view/id/3267,,
02815906-3f78-40d0-87e7-a54e444a7c0a,SSG_Workstation_Horizontal_Chase,https://fetchbim.com/catalog/product/view/id/3193,,
52369e7b-d961-4bc9-b2e1-af5017e96151,SSG_Workstation_Lab_PCS,https://fetchbim.com/catalog/product/view/id/3229,,
5f2c924b-72c4-48bd-9334-30a51325d92b,SSG_Workstation_Overhead_Light,https://fetchbim.com/catalog/product/view/id/3192,,
11297dc7-55fd-4040-bf65-4b8cfa0d1003,SSG_Workstation_Panel_Tack,https://fetchbim.com/catalog/product/view/id/3191,,
5a3afe08-fa41-4894-b871-57b9ffe28fb6,SSG_Workstation_Shelf_Assembly,https://fetchbim.com/catalog/product/view/id/3190,,
33313317-b224-43fb-bfab-86edab59628e,SSG_Workstation_Shelving_Mobile_Floor,https://fetchbim.com/catalog/product/view/id/3188,,
fed8470b-6bd2-4428-a4f2-bacf378255d0,SSG_Workstation_Worktop,https://fetchbim.com/catalog/product/view/id/3187,,
afec6e5b-4b01-4c84-b5ac-4723c66afac1,Vertical_Carousel_Blood_Slides_13_Carriers_PCS,https://fetchbim.com/catalog/product/view/id/2979,,
887bfc31-c066-4b1a-921d-c0b9d3cdcb09,Vertical_Carousel_Blood_Slides_14_Carriers_PCS,https://fetchbim.com/catalog/product/view/id/2980,,
a5b31f73-043f-4af6-9777-04533b4550f6,Vertical_Carousel_Blood_Slides_15_Carriers_PCS,https://fetchbim.com/catalog/product/view/id/2981,,
d4d0236f-5e55-4f39-a700-04550b6f06b4,Vertical_Carousel_Blood_Slides_16_Carriers_PCS,https://fetchbim.com/catalog/product/view/id/2982,,
f4dab063-a53c-4a7c-920f-f4238922d0b9,Vertical_Carousel_Blood_Slides_17_Carriers_PCS,https://fetchbim.com/catalog/product/view/id/2983,,
3556a0a4-fce9-40c6-900c-4eb9c1c71dc3,Vertical_Carousel_Blood_Slides_18_Carriers_PCS,https://fetchbim.com/catalog/product/view/id/2984,,
a81edd98-e162-4257-ba00-c99e1e4cb7d9,Vertical_Carousel_Blood_Slides_19_Carriers_PCS,https://fetchbim.com/catalog/product/view/id/2985,,
09f4a43e-9e6e-4569-9bb2-a2138b1bbeab,Vertical_Carousel_Blood_Slides_20_Carriers_PCS,https://fetchbim.com/catalog/product/view/id/2986,,
0f48a1da-b272-4405-8936-bade847b363c,Vertical_Carousel_Blood_Slides_21_Carriers_PCS,https://fetchbim.com/catalog/product/view/id/2987,,
5d207961-3f0c-4867-a25b-077bd96a9003,Vertical_Carousel_Blood_Slides_22_Carriers_PCS,https://fetchbim.com/catalog/product/view/id/2988,,
d79afaa5-becd-4848-a0d7-467847cdb3fd,Wire Partition - 1 Sided - Single Hinged - 09,https://fetchbim.com/catalog/product/view/id/3108,"INDOOR FENCING (8' 6""W X 0' 2""D X 8' 5-1/4""H), #SMS-79-WHD3-1-9-8",https://www.storemorestore.com/Indoor-Fencing-8-Ft-High-Wire-Security-Partitions-p/sms-79-whd3-1-9-8.htm
2714797f-06ae-4214-be6d-93bb69294951,Wire Partition - 1 Sided - Single Hinged - 14,https://fetchbim.com/catalog/product/view/id/3109,"WIRE SECURITY CAGE (13' 6""W X 0' 2""D X 8' 5-1/4""H), #SMS-79-WHD3-1-14-8",https://www.storemorestore.com/Wire-Security-Cage-14-Ft-Wide-One-Wall-Fence-Cage-p/sms-79-whd3-1-14-8.htm
cb5bde3f-a284-4204-bc31-aa894a4ef100,Wire Partition - 1 Sided - Single Hinged - 19,https://fetchbim.com/catalog/product/view/id/3110,"WIRE SECURITY CAGE (13' 6""W X 0' 2""D X 8' 5-1/4""H), #SMS-79-WHD3-1-14-8",https://www.storemorestore.com/Wire-Security-Cage-14-Ft-Wide-One-Wall-Fence-Cage-p/sms-79-whd3-1-14-8.htm
a0f481d7-fe9e-44b5-a517-c6e8ed145f41,Wire Partition - 1 Sided - Single Hinged - 24,https://fetchbim.com/catalog/product/view/id/3111,"WIRE PARTITION FENCE (23' 8""W X 0' 2""D X 8' 5-1/4""H), #SMS-79-WHD3-1-24-8",https://www.storemorestore.com/Wire-Partition-Fence-24-Ft-Wide-Security-Cage-Wall-p/sms-79-whd3-1-24-8.htm
c5c5ff65-ce8e-413d-976b-18e0fd064c34,Wire Partition - 1 Sided - Single Hinged - 29,https://fetchbim.com/catalog/product/view/id/3112,"INDOOR SECURITY FENCE WITH DOOR (28' 10""W X 2""D X 8' 5-1/4""H), #SMS-79-WHD3-1-29-8",https://www.storemorestore.com/Indoor-Security-Fence-Door-Wire-Partition-Property-p/sms-79-whd3-1-29-8.htm
cbf027a1-4726-4d71-8f95-2c7e58e49e8b,Wire Partition - 1 Sided - Single Hinged - 34,https://fetchbim.com/catalog/product/view/id/3113,"INTERIOR FENCING WITH 3' DOOR (33' 10""W X 2""D X 8' 5-1/4""H), #SMS-79-WHD3-1-34-8",https://www.storemorestore.com/Interior-Fencing-3-Foot-Door-Wire-Partition-Room-p/sms-79-whd3-1-34-8.htm
17d18276-94f3-4d19-83aa-046e44527a5c,Wire Partition - 1 Sided - Single Hinged - 39,https://fetchbim.com/catalog/product/view/id/3114,"MODULAR WAREHOUSE SECURITY CAGES (39'W X 2""D X 8' 5-1/4""H), #SMS-79-WHD3-1-39-8",https://www.storemorestore.com/Modular-Warehouse-Security-Cages-Wire-Partition-p/sms-79-whd3-1-39-8.htm
aa7af90d-cc09-4117-86b2-01e46b644d73,Wire Partition - 1 Sided - Single Hinged - 44,https://fetchbim.com/catalog/product/view/id/3115,"THREE WALL WIRE SECURITY CAGE (44'W X 2""D X 8' 5-1/4""H), #SMS-79-WHD3-1-44-8",https://www.storemorestore.com/Three-Wall-Wire-Security-Cage-Enclosure-Warehouse-p/sms-79-whd3-1-44-8.htm
cd2a68a3-5108-42f3-b2b4-ac700bcd6ab5,Wire Partition - 1 Sided - Sliding - 10,https://fetchbim.com/catalog/product/view/id/3116,"WIRE PARTITION CAGE WITH (9' 6""W X 0' 2""D X 8' 5-1/4""H), #SMS-79-WSD4-1-10-8",https://www.storemorestore.com/Wire-Partition-Cage-with-4-Ft-Door-Warehouse-Fence-p/sms-79-wsd4-1-10-8.htm
82bdf82b-de2f-4bee-8a97-1133a6c1cf35,Wire Partition - 1 Sided - Sliding - 15,https://fetchbim.com/catalog/product/view/id/3117,"SECURITY WIRE PARTITIONS (14' 6""W X 0' 2""D X 8' 5-1/4""H), #SMS-79-WSD4-1-15-8",https://www.storemorestore.com/Security-Wire-Partitions-15-Ft-Wide-Indoor-Fencing-p/sms-79-wsd4-1-15-8.htm
f273573b-faf9-426b-83d6-982516fb6e45,Wire Partition - 1 Sided - Sliding - 20,https://fetchbim.com/catalog/product/view/id/3118,"INDOOR WIRE BARRIERS (19' 8""W X 0' 2""D X 8' 5-1/4""H), #SMS-79-WSD4-1-20-8",https://www.storemorestore.com/Indoor-Wire-Barriers-20-Ft-Wide-Security-Partition-p/sms-79-wsd4-1-20-8.htm
091387a5-f8c5-4d98-8bab-3fd55653fc90,Wire Partition - 1 Sided - Sliding - 30,https://fetchbim.com/catalog/product/view/id/3119,"WIRE PARTITIONS & HINGED DOOR (29' 10""W X 2""D X 8' 5-1/4""H), #SMS-79-WHD3-1-30-8",https://www.storemorestore.com/Wire-Partition-Hinge-Door-Security-Building-Access-p/sms-79-whd3-1-30-8.htm
1af5c3bd-9ab3-422e-bb3f-417f0ac5038d,Wire Partition - 1 Sided - Sliding - 35,https://fetchbim.com/catalog/product/view/id/3120,"GATED INTERIOR SECURITY FENCING (34' 10""W X 2""D X 8' 5-1/4""H), #SMS-79-WSD4-1-35-8",https://www.storemorestore.com/Gated-Interior-Security-Fence-Wire-Partition-Cages-p/sms-79-wsd4-1-35-8.htm
05206ca0-01fe-4497-9798-53aa256b9641,Wire Partition - 1 Sided - Sliding - 40,https://fetchbim.com/catalog/product/view/id/3121,"DATA CENTER WIRE PARTITIONS (40'W X 2""D X 8' 5-1/4""H), #SMS-79-WHD3-1-40-8",https://www.storemorestore.com/Data-Center-Wire-Partition-Security-Server-Rooms-p/sms-79-whd3-1-40-8.htm
f4f29952-46d6-4aeb-b099-a427d3ac3a3e,Wire Partition - 1 Sided - Sliding - 45,https://fetchbim.com/catalog/product/view/id/3122,"COMPUTER SERVER SECURITY CAGES (45'W X 2""D X 8' 5-1/4""H), #SMS-79-WSD4-1-45-8",https://www.storemorestore.com/Computer-Server-Security-Cages-Colocation-Wire-p/sms-79-wsd4-1-45-8.htm
48f51e47-1083-40a4-b58a-11cc17ee64ea,Wire Partition - 2 Sided - Single Hinged - 19,https://fetchbim.com/catalog/product/view/id/3123,"TWO-SIDED WIRE CAGE (13' 6""W X 5' 4""D X 8' 5-1/4""H), #SMS-79-WHD3-2-19-8",https://www.storemorestore.com/Wire-Barrier-14-Wide-Security-Partition-Caging-p/sms-79-whd3-2-19-8.htm
388ddedc-210a-4129-80c5-26ffeb998895,Wire Partition - 2 Sided - Single Hinged - 24,https://fetchbim.com/catalog/product/view/id/3124,"L-SHAPED SECURITY CAGE (13' 6""W X 10' 4""D X 8' 5-1/4""H), #SMS-79-WHD3-2-24-8",https://www.storemorestore.com/Interior-Barriers-14-Wide-Industrial-Wire-Walls-p/sms-79-whd3-2-24-8.htm
4193bf26-7a0d-4d12-a7aa-0538fd899e8a,Wire Partition - 2 Sided - Single Hinged - 29,https://fetchbim.com/catalog/product/view/id/3125,"WIRE PARTITION STORAGE VAULTS (18' 8""W X 10' 4""D X 8' 5-1/4""H), #SMS-79-WHD3-2-29-8",https://www.storemorestore.com/Wire-Partition-Storage-Vault-Secured-Property-Room-p/sms-79-whd3-2-29-8.htm
48ab975e-1d2d-4ad2-b315-f8eeb8e3d692,Wire Partition - 2 Sided - Single Hinged - 34,https://fetchbim.com/catalog/product/view/id/3126,"DATA CENTER FENCING WITH GATE (23' 8""W X 10' 4""D X 8' 5-1/4""H), #SMS-79-WHD3-2-34-8",https://www.storemorestore.com/Data-Center-Fencing-Gate-Wire-Security-Cage-Part-p/sms-79-whd3-2-34-8.htm
48c9e99a-6718-4638-99e7-4f9631f11b6d,Wire Partition - 2 Sided - Single Hinged - 39,https://fetchbim.com/catalog/product/view/id/3127,"MODULAR WELDED WIRE CAGES (18' 8""W X 20' 6""D X 8' 5-1/4""H), #SMS-79-WHD3-2-39-8",https://www.storemorestore.com/Modular-Welded-Wire-Cages-Tool-Crib-Wire-Mesh-Room-p/sms-79-whd3-2-39-8.htm
15ed4248-e311-46f0-8727-67cc33604695,Wire Partition - 2 Sided - Single Hinged - 44,https://fetchbim.com/catalog/product/view/id/3128,"WIRE PARTITIONS WITH GATE (23' 8""W X 20' 6""D X 8' 5-1/4""H), #SMS-79-WHD3-2-44-8",https://www.storemorestore.com/Wire-Partitions-Gate-Security-Cages-Fences-Holding-p/sms-79-whd3-2-44-8.htm
e03ce7b9-828e-4302-bb43-030c16f5d0ee,Wire Partition - 2 Sided - Sliding - 20,https://fetchbim.com/catalog/product/view/id/3129,"WIRE PARTITION CAGE (14' 6""W X 5' 4""D X 8' 5-1/4""H), #SMS-79-WSD4-2-20-8",https://www.storemorestore.com/Wire-Security-Partitions-8-High-Industrial-Steel-p/sms-79-wsd4-2-20-8.htm
a99ce8d4-af9e-43ea-a85e-ec40aebc8c0a,Wire Partition - 2 Sided - Sliding - 25,https://fetchbim.com/catalog/product/view/id/3130,"FENCED SECURITY ROOMS (14' 6""W X 10' 4""D X 8' 5-1/4""H), #SMS-79-WSD4-2-25-8",https://www.storemorestore.com/Wire-Fencing-Partitions-8-High-Industrial-Steel-p/sms-79-wsd4-2-25-8.htm
3a2010f0-cd8b-4acf-b9b2-a1736f75702d,Wire Partition - 2 Sided - Sliding - 30,https://fetchbim.com/catalog/product/view/id/3131,"TOOL CRIB CAGE WITH 4' GATE (19' 8""W X 10' 4""D X 8' 5-1/4""H), #SMS-79-WSD4-2-30-8",https://www.storemorestore.com/Tool-Crib-Cage-4-Ft-Gate-Secure-Storage-Wire-Mesh-p/sms-79-wsd4-2-30-8.htm
012c4b6e-264d-48ee-958a-9c99d07f4a19,Wire Partition - 2 Sided - Sliding - 35,https://fetchbim.com/catalog/product/view/id/3132,"WIRE CAGE PARTITION WITH GATE (24' 8""W X 10' 4""D X 8' 5-1/4""H), #SMS-79-WSD4-2-35-8",https://www.storemorestore.com/Wire-Cage-Partition-Gate-Security-Fence-Indoor-p/sms-79-wsd4-2-35-8.htm
096cb014-e437-4b38-a6d4-1926b03c4d30,Wire Partition - 2 Sided - Sliding - 40,https://fetchbim.com/catalog/product/view/id/3133,"SECURITY FENCE FOR TOOL CRIBS (19' 8""W X 20' 6""D X 8' 5-1/4""H), #SMS-79-WSD4-2-40-8",https://www.storemorestore.com/Security-Fence-Tool-Cribs-MRO-Store-Cages-Wire-p/sms-79-wsd4-2-40-8.htm
989a45e1-a48d-47f7-8538-d29a97d013ab,Wire Partition - 2 Sided - Sliding - 45,https://fetchbim.com/catalog/product/view/id/3134,"COLOCATION SECURITY FENCING (24' 8""W X 20' 6""D X 8' 5-1/4""H), #SMS-79-WSD4-2-45-8",https://www.storemorestore.com/Colocation-Security-Fencing-Data-Server-Cages-Wire-p/sms-79-wsd4-2-45-8.htm
0c98296a-66a1-48dd-9efc-e0423a1c658a,Wire Partition - 3 Sided - Single Hinged - 29,https://fetchbim.com/catalog/product/view/id/3135,"WIRE MESH CAGE WITH HINGED DOOR (8' 6""W X 10' 4""D X 8' 5-1/4""H), #SMS-79-WHD3-3-29-8",https://www.storemorestore.com/Wire-Mesh-Cage-Hinge-Door-Secure-Storage-Partition-p/sms-79-whd3-3-29-8.htm
2f460432-46b0-4896-96e9-0c519825f7c6,Wire Partition - 3 Sided - Single Hinged - 34,https://fetchbim.com/catalog/product/view/id/3136,"WIRE PARTITION STORAGE LOCKERS (13' 6""W X 10' 4""D X 8' 5-1/4""H), #SMS-79-WSD4-3-34-8",https://www.storemorestore.com/Wire-Partition-Storage-Lockers-DEA-Storage-Cages-p/sms-79-wsd4-3-34-8.htm
